geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,survtype,indicator_kind,value
FR,FR,France,2023-01-23,2023,4,Influenza,Influenza A,total,detections,non-sentinel,count,717.0
FR,FR,France,2023-01-02,2023,1,Influenza,Influenza A,total,detections,non-sentinel,count,2429.0
FR,FR,France,2023-01-02,2023,1,Influenza,Influenza B,total,detections,non-sentinel,count,341.0
FR,FR,France,2023-01-09,2023,2,Influenza,Influenza A,total,detections,non-sentinel,count,1073.0
FR,FR,France,2023-01-09,2023,2,Influenza,Influenza B,total,detections,non-sentinel,count,256.0
FR,FR,France,2023-10-02,2023,40,Influenza,Influenza B,total,detections,non-sentinel,count,5.0
FR,FR,France,2023-10-02,2023,40,Influenza,Influenza A,total,detections,non-sentinel,count,11.0
FR,FR,France,2023-09-25,2023,39,Influenza,Influenza A,total,detections,non-sentinel,count,15.0
FR,FR,France,2023-09-25,2023,39,Influenza,Influenza B,total,detections,non-sentinel,count,1.0
FR,FR,France,2023-09-18,2023,38,Influenza,Influenza A,total,detections,non-sentinel,count,13.0
FR,FR,France,2023-10-16,2023,42,Influenza,Influenza A,total,detections,non-sentinel,count,21.0
FR,FR,France,2023-10-16,2023,42,Influenza,Influenza B,total,detections,non-sentinel,count,3.0
FR,FR,France,2023-10-09,2023,41,Influenza,Influenza A,total,detections,non-sentinel,count,22.0
FR,FR,France,2023-10-09,2023,41,Influenza,Influenza B,total,detections,non-sentinel,count,3.0
FR,FR,France,2023-09-18,2023,38,Influenza,Influenza B,total,detections,non-sentinel,count,3.0
FR,FR,France,2023-09-11,2023,37,Influenza,Influenza A,total,detections,non-sentinel,count,13.0
FR,FR,France,2023-09-11,2023,37,Influenza,Influenza B,total,detections,non-sentinel,count,1.0
FR,FR,France,2023-09-04,2023,36,Influenza,Influenza A,total,detections,non-sentinel,count,20.0
FR,FR,France,2023-09-04,2023,36,Influenza,Influenza B,total,detections,non-sentinel,count,4.0
FR,FR,France,2023-10-23,2023,43,Influenza,Influenza B,total,detections,non-sentinel,count,8.0
FR,FR,France,2023-12-11,2023,50,Influenza,Influenza B,total,detections,non-sentinel,count,97.0
FR,FR,France,2023-12-11,2023,50,Influenza,Influenza A,total,detections,non-sentinel,count,662.0
FR,FR,France,2023-12-04,2023,49,Influenza,Influenza A,total,detections,non-sentinel,count,336.0
FR,FR,France,2023-12-04,2023,49,Influenza,Influenza B,total,detections,non-sentinel,count,3.0
FR,FR,France,2023-11-27,2023,48,Influenza,Influenza A,total,detections,non-sentinel,count,168.0
FR,FR,France,2023-12-25,2023,52,Influenza,Influenza A,total,detections,non-sentinel,count,1060.0
FR,FR,France,2023-12-25,2023,52,Influenza,Influenza B,total,detections,non-sentinel,count,8.0
FR,FR,France,2023-12-18,2023,51,Influenza,Influenza A,total,detections,non-sentinel,count,879.0
FR,FR,France,2023-12-18,2023,51,Influenza,Influenza B,total,detections,non-sentinel,count,9.0
FR,FR,France,2023-11-27,2023,48,Influenza,Influenza B,total,detections,non-sentinel,count,13.0
FR,FR,France,2023-11-06,2023,45,Influenza,Influenza A,total,detections,non-sentinel,count,60.0
FR,FR,France,2023-11-06,2023,45,Influenza,Influenza B,total,detections,non-sentinel,count,8.0
FR,FR,France,2023-10-30,2023,44,Influenza,Influenza A,total,detections,non-sentinel,count,44.0
FR,FR,France,2023-10-30,2023,44,Influenza,Influenza B,total,detections,non-sentinel,count,2.0
FR,FR,France,2023-10-23,2023,43,Influenza,Influenza A,total,detections,non-sentinel,count,38.0
FR,FR,France,2023-11-20,2023,47,Influenza,Influenza A,total,detections,non-sentinel,count,100.0
FR,FR,France,2023-11-20,2023,47,Influenza,Influenza B,total,detections,non-sentinel,count,5.0
FR,FR,France,2023-11-13,2023,46,Influenza,Influenza A,total,detections,non-sentinel,count,74.0
FR,FR,France,2023-11-13,2023,46,Influenza,Influenza B,total,detections,non-sentinel,count,3.0
FR,FR,France,2023-10-23,2023,43,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1756.0
FR,FR,France,2023-10-02,2023,40,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2529.0
FR,FR,France,2023-11-13,2023,46,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1907.0
FR,FR,France,2022-06-20,2022,25,Influenza,Influenza B,total,detections,non-sentinel,count,2.0
FR,FR,France,2022-06-20,2022,25,Influenza,Influenza A,total,detections,non-sentinel,count,13.0
FR,FR,France,2022-06-27,2022,26,Influenza,Influenza A,total,detections,non-sentinel,count,4.0
FR,FR,France,2022-06-27,2022,26,Influenza,Influenza B,total,detections,non-sentinel,count,0.0
FR,FR,France,2024-01-01,2024,1,Influenza,Influenza A,A (unknown),detections,primary care sentinel,count,3.0
FR,FR,France,2024-01-08,2024,2,Influenza,Influenza A,A (unknown),detections,primary care sentinel,count,1.0
FR,FR,France,2024-01-29,2024,5,Influenza,Influenza A,A (unknown),detections,primary care sentinel,count,29.0
FR,FR,France,2024-01-29,2024,5,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,1310.0
FR,FR,France,2024-01-22,2024,4,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,1169.0
FR,FR,France,2024-02-05,2024,6,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,609.0
FR,FR,France,2024-02-05,2024,6,Influenza,Influenza A,A (unknown),detections,primary care sentinel,count,5.0
FR,FR,France,2024-02-19,2024,8,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,545.0
FR,FR,France,2024-02-12,2024,7,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,584.0
FR,FR,France,2024-02-26,2024,9,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,553.0
FR,FR,France,2022-10-24,2022,43,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2971.0
FR,FR,France,2023-01-02,2023,1,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1397.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2406.0
FR,FR,France,2023-09-18,2023,38,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2631.0
FR,FR,France,2023-10-09,2023,41,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2315.0
FR,FR,France,2023-10-16,2023,42,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1820.0
FR,FR,France,2023-08-21,2023,34,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1729.0
FR,FR,France,2023-08-28,2023,35,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2035.0
FR,FR,France,2023-08-14,2023,33,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1126.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2583.0
FR,FR,France,2023-10-30,2023,44,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1587.0
FR,FR,France,2023-09-04,2023,36,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2802.0
FR,FR,France,2023-08-07,2023,32,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,692.0
FR,FR,France,2024-01-08,2024,2,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,547.0
FR,FR,France,2024-01-15,2024,3,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,464.0
FR,FR,France,2024-01-01,2024,1,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,780.0
FR,FR,France,2023-12-25,2023,52,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,931.0
FR,FR,France,2024-02-12,2024,7,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,157.0
FR,FR,France,2024-02-19,2024,8,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,154.0
FR,FR,France,2024-02-05,2024,6,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,228.0
FR,FR,France,2024-01-22,2024,4,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,386.0
FR,FR,France,2024-01-29,2024,5,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,276.0
FR,FR,France,2023-12-18,2023,51,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1761.0
FR,FR,France,2023-11-20,2023,47,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1958.0
FR,FR,France,2023-11-06,2023,45,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1436.0
FR,FR,France,2023-12-11,2023,50,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2139.0
FR,FR,France,2023-11-27,2023,48,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1934.0
FR,FR,France,2023-12-04,2023,49,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,2244.0
FR,FR,France,2023-04-10,2023,15,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1547.0
FR,FR,France,2023-04-03,2023,14,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1447.0
FR,FR,France,2023-03-27,2023,13,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1678.0
FR,FR,France,2023-05-01,2023,18,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1135.0
FR,FR,France,2023-04-24,2023,17,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1304.0
FR,FR,France,2023-04-17,2023,16,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1623.0
FR,FR,France,2023-02-27,2023,9,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1218.0
FR,FR,France,2023-03-20,2023,12,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1538.0
FR,FR,France,2023-03-06,2023,10,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1290.0
FR,FR,France,2023-03-13,2023,11,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1566.0
FR,FR,France,2023-07-03,2023,27,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,268.0
FR,FR,France,2023-07-10,2023,28,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,334.0
FR,FR,France,2023-06-26,2023,26,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,264.0
FR,FR,France,2023-07-31,2023,31,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,465.0
FR,FR,France,2023-07-17,2023,29,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,344.0
FR,FR,France,2023-07-24,2023,30,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,387.0
FR,FR,France,2023-06-19,2023,25,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,279.0
FR,FR,France,2023-05-22,2023,21,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1142.0
FR,FR,France,2023-05-15,2023,20,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,752.0
FR,FR,France,2023-05-08,2023,19,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,768.0
FR,FR,France,2023-06-12,2023,24,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,362.0
FR,FR,France,2023-05-29,2023,22,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,635.0
FR,FR,France,2023-06-05,2023,23,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,491.0
FR,FR,France,2024-03-04,2024,10,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,243.0
FR,FR,France,2024-03-11,2024,11,Influenza,Influenza A,A (unknown),detections,primary care sentinel,count,7.0
FR,FR,France,2023-01-09,2023,2,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,855.0
FR,FR,France,2023-01-16,2023,3,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,1193.0
FR,FR,France,2024-03-25,2024,13,Influenza,Influenza A,A (unknown),detections,primary care sentinel,count,2.0
FR,FR,France,2024-02-12,2024,7,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,17.0
FR,FR,France,2024-02-12,2024,7,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,19.0
FR,FR,France,2024-03-11,2024,11,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,5.0
FR,FR,France,2024-03-04,2024,10,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,5.0
FR,FR,France,2024-03-11,2024,11,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,252.0
FR,FR,France,2024-03-18,2024,12,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,343.0
FR,FR,France,2024-03-25,2024,13,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,236.0
FR,FR,France,2024-04-01,2024,14,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,279.0
FR,FR,France,2024-04-08,2024,15,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,237.0
FR,FR,France,2024-04-15,2024,16,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,308.0
FR,FR,France,2021-08-30,2021,35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2021-08-23,2021,34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2021-08-16,2021,33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2021-08-09,2021,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2021-08-02,2021,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2021-07-26,2021,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2022-08-22,2022,34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2022-08-15,2022,33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2023-08-21,2023,34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2023-08-14,2023,33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2023-08-07,2023,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2023-07-24,2023,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2023-07-17,2023,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2023-07-10,2023,28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,primary care sentinel,count,0.0
FR,FR,France,2024-04-22,2024,17,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,312.0
FR,FR,France,2024-04-29,2024,18,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,285.0
FR,FR,France,2024-05-06,2024,19,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,296.0
FR,FR,France,2024-05-20,2024,21,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,537.0
FR,FR,France,2024-05-13,2024,20,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,478.0
FR,FR,France,2024-05-27,2024,22,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,1341.0
FR,FR,France,2024-06-03,2024,23,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,1661.0
FR,FR,France,2024-06-10,2024,24,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,1570.0
FR,FR,France,2022-02-14,2022,7,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,7126.0
FR,FR,France,2022-02-21,2022,8,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,10268.0
FR,FR,France,2022-04-11,2022,15,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,10307.0
FR,FR,France,2022-04-18,2022,16,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,8928.0
FR,FR,France,2024-04-22,2024,17,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,106.0
FR,FR,France,2024-03-11,2024,11,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,86.0
FR,FR,France,2024-06-10,2024,24,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,620.0
FR,FR,France,2024-02-26,2024,9,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,106.0
FR,FR,France,2024-03-04,2024,10,SARS-CoV-2,,,detections,SARS-CoV-2 variant,count,82.0
FR,FR,France,2024-06-17,2024,25,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,1583.0
FR,FR,France,2024-06-24,2024,26,SARS-CoV-2,,,2-week count of sequences,SARS-CoV-2 variant,count,1705.0
FR,FR,France,2016-04-11,2016,15,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2016-04-11,2016,15,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2016-04-04,2016,14,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2016-04-04,2016,14,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2016-03-21,2016,12,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2016-05-16,2016,20,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2016-05-16,2016,20,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2016-05-09,2016,19,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2016-04-25,2016,17,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2016-04-25,2016,17,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2016-05-02,2016,18,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2016-05-09,2016,19,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2016-05-02,2016,18,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2016-03-21,2016,12,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2014-10-06,2014,41,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2014-10-06,2014,41,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2014-11-10,2014,46,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2014-11-10,2014,46,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2014-10-13,2014,42,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2014-10-13,2014,42,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2014-10-27,2014,44,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2014-11-03,2014,45,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2014-11-03,2014,45,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2014-10-27,2014,44,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
FR,FR,France,2015-04-06,2015,15,RSV,RSV,RSV,tests,primary care sentinel,count,0.0
FR,FR,France,2015-04-06,2015,15,RSV,RSV,RSV,detections,primary care sentinel,count,0.0
