geo_code,geo_name,taux_passages_bronchio_sau,taux_hospit_bronchio_sau,taux_actes_bronchio_sos,year,population,pop_lt1,taux_passages_bronchio_sau_popnorm,taux_hospit_bronchio_sau_popnorm,taux_actes_bronchio_sos_popnorm,couv_dose1,couv_complet,couv_rappel,port_du_masque,lavage_des_mains,eviter_les_regrupements,gm_workplaces,score_mnp,tmean,tmean,tmean_szn_pct,tmean_szn_quintile,rsv_pos_pct,geo_level
6,Mayotte,2531.6455696,3461.5384615,,2021,,,,,,,,,-1.1814647613622062,-0.990760948124873,-0.9366383672489339,0.5160463450476803,-0.33270920815726296,,,,,,REG
4,Réunion,1388.8888889,2272.7272727,,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,,,,,,REG
24,Centre-Val de Loire,704.02298851,2476.1904762,303.03030303,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,14.271428571428572,19.30857142857143,71.42857142857143,4.0,,REG
84,Auvergne et Rhône-Alpes,588.50574713,2147.6510067,466.66666667,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,16.58142857142857,22.424285714285713,14.285714285714285,1.0,,REG
2,Martinique,,,1176.4705882,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,,,,,,REG
1,Guadeloupe,469.79865772,1111.1111111,,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,,,,,,REG
28,Normandie,650.24630542,2653.0612245,771.08433735,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,14.55714285714286,19.174285714285713,85.71428571428571,4.0,,REG
76,Occitanie,767.51946607,2390.2439024,586.08058608,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,14.455714285714285,17.731428571428573,57.14285714285714,3.0,,REG
11,Île-de-France,348.94191805,971.30242826,220.75055188,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,17.5,22.07428571428571,14.285714285714285,1.0,,REG
93,Provence-Alpes-Côte d'Azur,379.68188815,1200.0,95.011876485,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,15.514285714285714,19.357142857142858,57.14285714285714,3.0,,REG
6,Mayotte,2051.2820513,3703.7037037,,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,,,,,,REG
53,Bretagne,1092.0245399,2330.8270677,281.12449799,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,14.4,19.392857142857142,57.14285714285714,3.0,,REG
94,Corse,588.23529412,588.23529412,576.92307692,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,15.6,19.62142857142857,57.14285714285714,3.0,,REG
75,Nouvelle Aquitaine,1002.7472527,2988.9298893,526.96078431,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,16.228571428571428,20.1,57.14285714285714,3.0,,REG
52,Pays de la Loire,560.62581486,1328.125,333.33333333,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,14.5,17.285714285714285,71.42857142857143,4.0,,REG
3,Guyane,272.10884354,666.66666667,,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,,,,,,REG
44,Grand Est,943.51334575,2648.0836237,556.74518201,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,14.804285714285712,19.327142857142857,42.857142857142854,2.0,,REG
32,Hauts-de-France,667.55674232,1981.5668203,318.2374541,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,13.742857142857144,18.714285714285715,14.285714285714285,1.0,,REG
27,Bourgogne et Franche-Comté,648.93617021,2027.027027,388.34951456,2021,,,,,,,,,-1.2394949080307982,-0.9202906272097665,-1.0309735775941207,-0.38904055141606286,-0.8142677297234305,14.171428571428573,18.87142857142857,71.42857142857143,4.0,,REG
76,Occitanie,739.66220151,2279.0697674,161.29032258,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,16.507142857142856,20.87857142857143,85.71428571428571,4.0,,REG
4,Réunion,785.12396694,1458.3333333,,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,,,,,,REG
93,Provence-Alpes-Côte d'Azur,328.29598749,919.11764706,220.99447514,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,17.099999999999998,22.385714285714283,71.42857142857143,4.0,,REG
75,Nouvelle Aquitaine,822.01572552,2261.4840989,342.85714286,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,18.557142857142857,23.564285714285713,85.71428571428571,4.0,,REG
24,Centre-Val de Loire,619.94609164,1868.1318681,275.86206897,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,15.407142857142857,22.93285714285714,100.0,5.0,,REG
44,Grand Est,907.88601723,2673.992674,492.61083744,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,18.377142857142857,22.89428571428571,100.0,5.0,,REG
94,Corse,198.01980198,909.09090909,869.56521739,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,17.571428571428573,22.814285714285713,85.71428571428571,4.0,,REG
11,Île-de-France,352.45335176,1105.9907834,214.91782554,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,20.392857142857142,25.50857142857143,85.71428571428571,4.0,,REG
52,Pays de la Loire,668.3480454,1985.8156028,289.25619835,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,15.157142857142857,20.678571428571427,57.14285714285714,3.0,,REG
53,Bretagne,805.19480519,2105.2631579,176.99115044,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,16.657142857142855,22.07857142857143,85.71428571428571,4.0,,REG
2,Martinique,,,0.0,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,,,,,,REG
6,Mayotte,1641.7910448,1666.6666667,,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,,,,,,REG
27,Bourgogne et Franche-Comté,566.89342404,1909.0909091,391.06145251,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,15.757142857142858,21.435714285714287,85.71428571428571,4.0,,REG
28,Normandie,687.83068783,2336.4485981,463.76811594,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,15.664285714285716,21.88714285714286,85.71428571428571,4.0,,REG
3,Guyane,466.32124352,1500.0,,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,,,,,,REG
32,Hauts-de-France,562.41426612,2166.6666667,364.18816388,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,17.728571428571428,24.057142857142857,85.71428571428571,4.0,,REG
84,Auvergne et Rhône-Alpes,607.81476122,1827.5862069,350.51546392,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,19.868571428571425,27.43285714285714,71.42857142857143,4.0,,REG
1,Guadeloupe,1027.3972603,2105.2631579,,2021,,,,,,,,,-1.2975250546993902,-0.8498203062946599,-1.1253087879393067,0.13218571357949907,-0.5826696705599456,,,,,,REG
1,Guadeloupe,250.0,0.0,,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,,,,,,REG
52,Pays de la Loire,557.10306407,1326.5306122,253.8071066,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,13.921428571428573,18.05857142857143,14.285714285714285,1.0,,REG
84,Auvergne et Rhône-Alpes,582.01058201,1768.9530686,245.09803922,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,18.36285714285714,24.924285714285713,42.857142857142854,2.0,,REG
24,Centre-Val de Loire,345.91194969,752.68817204,263.15789474,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,12.414285714285716,18.24142857142857,14.285714285714285,1.0,,REG
75,Nouvelle Aquitaine,484.80463097,1552.5114155,365.85365854,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,15.55714285714286,19.335714285714285,14.285714285714285,1.0,,REG
93,Provence-Alpes-Côte d'Azur,340.13605442,1035.8565737,449.10179641,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,14.814285714285717,18.842857142857145,28.57142857142857,2.0,,REG
94,Corse,594.05940594,2307.6923077,200.0,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,14.657142857142857,19.0,14.285714285714285,1.0,,REG
6,Mayotte,1459.8540146,2941.1764706,,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,,,,,,REG
3,Guyane,621.46892655,2272.7272727,,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,,,,,,REG
2,Martinique,,,740.74074074,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,,,,,,REG
44,Grand Est,831.02493075,2187.5,361.11111111,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,14.957142857142856,18.125714285714285,14.285714285714285,1.0,,REG
32,Hauts-de-France,422.64150943,1428.5714286,263.15789474,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,15.257142857142856,19.357142857142858,14.285714285714285,1.0,,REG
4,Réunion,913.24200913,1836.7346939,,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,,,,,,REG
76,Occitanie,500.60313631,1250.0,202.02020202,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,14.745714285714286,17.382857142857144,42.857142857142854,2.0,,REG
28,Normandie,674.28571429,3214.2857143,514.70588235,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,13.414285714285716,18.231428571428573,28.57142857142857,2.0,,REG
27,Bourgogne et Franche-Comté,461.7253949,1132.0754717,431.03448276,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,13.185714285714283,17.485714285714284,28.57142857142857,2.0,,REG
11,Île-de-France,372.8978796,997.44245524,168.97081413,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,17.7,22.367142857142856,14.285714285714285,1.0,,REG
53,Bretagne,658.08297568,2200.0,306.12244898,2021,,,,,,,,,-1.2945025144833073,-0.9098965564958178,-1.1350636229996822,-0.007469347173337968,-0.6509859308283227,13.328571428571427,17.678571428571427,28.57142857142857,2.0,,REG
52,Pays de la Loire,348.62385321,425.53191489,59.171597633,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,13.521428571428572,16.964285714285715,14.285714285714285,1.0,,REG
27,Bourgogne et Franche-Comté,370.91988131,1265.8227848,476.19047619,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,13.028571428571428,17.192857142857143,14.285714285714285,1.0,,REG
2,Martinique,,,0.0,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,,,,,,REG
4,Réunion,731.70731707,1111.1111111,,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,,,,,,REG
76,Occitanie,481.0298103,1309.5238095,285.71428571,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,13.745714285714286,16.76,14.285714285714285,1.0,,REG
1,Guadeloupe,508.47457627,1600.0,,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,,,,,,REG
24,Centre-Val de Loire,290.90909091,1168.8311688,490.19607843,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,13.9,18.732857142857146,28.57142857142857,2.0,,REG
84,Auvergne et Rhône-Alpes,354.68501853,1282.0512821,352.30352304,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,15.874285714285715,22.08,14.285714285714285,1.0,,REG
11,Île-de-France,284.90832158,743.03405573,68.80733945,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,17.6,22.077142857142857,14.285714285714285,1.0,,REG
32,Hauts-de-France,288.77887789,972.22222222,208.33333333,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,14.728571428571428,19.62857142857143,42.857142857142854,2.0,,REG
94,Corse,449.43820225,1333.3333333,178.57142857,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,14.2,18.385714285714283,14.285714285714285,1.0,,REG
3,Guyane,645.16129032,2142.8571429,,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,,,,,,REG
6,Mayotte,1366.9064748,2941.1764706,,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,,,,,,REG
44,Grand Est,504.62573591,1216.9312169,224.71910112,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,15.144285714285711,17.51857142857143,28.57142857142857,2.0,,REG
93,Provence-Alpes-Côte d'Azur,262.74303731,787.4015748,224.35897436,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,14.642857142857142,18.492857142857144,14.285714285714285,1.0,,REG
28,Normandie,562.41426612,2394.3661972,300.7518797,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,13.235714285714284,17.397142857142857,28.57142857142857,2.0,,REG
53,Bretagne,461.99701937,833.33333333,282.48587571,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,13.214285714285714,16.585714285714285,14.285714285714285,1.0,,REG
75,Nouvelle Aquitaine,492.07673061,1487.1794872,251.9379845,2021,,,,,,,,,-1.2914799742672227,-0.9699728066969757,-1.1448184580600578,-0.5554055964658908,-0.9234427853665568,14.642857142857142,18.664285714285715,14.285714285714285,1.0,,REG
76,Occitanie,261.16838488,1046.5116279,70.422535211,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,13.645714285714286,17.607142857142858,14.285714285714285,1.0,,REG
11,Île-de-France,180.78020932,845.92145015,112.35955056,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,19.49285714285714,25.045714285714286,42.857142857142854,2.0,,REG
2,Martinique,,,0.0,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,,,,,,REG
32,Hauts-de-France,343.54688951,863.30935252,248.30699774,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,17.32857142857143,24.142857142857142,71.42857142857143,4.0,,REG
75,Nouvelle Aquitaine,481.01265823,1658.2914573,220.26431718,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,16.54285714285714,22.22142857142857,28.57142857142857,2.0,,REG
94,Corse,686.2745098,0.0,769.23076923,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,15.1,21.75714285714286,42.857142857142854,2.0,,REG
84,Auvergne et Rhône-Alpes,305.2064632,1173.7089202,267.55852843,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,17.52285714285714,26.982857142857146,42.857142857142854,2.0,,REG
1,Guadeloupe,322.58064516,689.65517241,,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,,,,,,REG
44,Grand Est,460.82949309,1597.6331361,200.0,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,14.255714285714287,18.99571428571429,14.285714285714285,1.0,,REG
6,Mayotte,621.11801242,1379.3103448,,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,,,,,,REG
53,Bretagne,148.76033058,555.55555556,0.0,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,13.485714285714286,19.342857142857145,14.285714285714285,1.0,,REG
93,Provence-Alpes-Côte d'Azur,194.76905954,550.84745763,120.96774194,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,15.185714285714283,21.27857142857143,14.285714285714285,1.0,,REG
3,Guyane,632.91139241,2400.0,,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,,,,,,REG
27,Bourgogne et Franche-Comté,282.86189684,864.19753086,329.67032967,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,12.6,19.22142857142857,14.285714285714285,1.0,,REG
4,Réunion,823.52941176,1333.3333333,,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,,,,,,REG
24,Centre-Val de Loire,279.44111776,512.82051282,267.85714286,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,15.414285714285716,22.97571428571428,85.71428571428571,4.0,,REG
52,Pays de la Loire,281.95488722,439.56043956,377.35849057,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,15.657142857142857,22.012857142857143,28.57142857142857,2.0,,REG
28,Normandie,241.82076814,1058.8235294,87.719298246,2021,,,,,,,,,-1.2884574340511379,-1.0300490568981355,-1.1545732931204336,-0.7957954551388073,-1.0421264445949725,13.521428571428572,20.888571428571428,42.857142857142854,2.0,,REG
93,Provence-Alpes-Côte d'Azur,182.81535649,567.01030928,40.816326531,2021,,,,,,,,,-1.285434893835055,-1.0901253070992933,-1.16432812818081,-0.5889838624392505,-0.9372093781371528,15.271428571428572,18.75714285714286,42.857142857142854,2.0,,REG
