geo_code,geo_name,date_monday,year_iso,week_iso_num,taux_passages_urgences,MNP_score,tmean,workplaces,retail_and_recreation,couv_complet
28,Normandie,2021-05-03,2021,18,404.7976012,,11.842857142857143,-20.0,-31.857142857142858,2.368623286303032
28,Normandie,2021-05-10,2021,19,457.35475896,,11.92,-31.285714285714285,-29.714285714285715,2.8307455981443876
28,Normandie,2021-05-17,2021,20,540.88050314,,12.418571428571427,-11.571428571428571,-11.714285714285714,3.242655362993798
28,Normandie,2021-05-24,2021,21,603.8647343,,13.484285714285717,-15.285714285714286,-5.285714285714286,3.604672085078228
28,Normandie,2021-05-31,2021,22,449.79079498,,17.705714285714286,-4.285714285714286,-2.5714285714285716,4.040023629287379
28,Normandie,2021-06-07,2021,23,736.34204276,,19.478571428571428,-4.142857142857143,4.714285714285714,4.628595883261112
28,Normandie,2021-06-14,2021,24,755.12405609,,20.96857142857143,-5.142857142857143,0.4285714285714285,5.288809177335863
28,Normandie,2021-06-21,2021,25,981.4612868,,16.904285714285713,-6.571428571428571,-2.4285714285714284,6.114296273326946
28,Normandie,2021-06-28,2021,26,954.99451153,,17.892857142857142,-8.571428571428571,7.857142857142857,7.098064124871925
28,Normandie,2021-07-05,2021,27,748.15595364,,17.412857142857142,-12.714285714285714,10.428571428571429,8.13888273310745
28,Normandie,2021-07-12,2021,28,650.24630542,,19.174285714285713,-27.142857142857142,10.428571428571429,9.110251362921469
28,Normandie,2021-07-19,2021,29,687.83068783,,21.88714285714286,-19.714285714285715,4.714285714285714,10.066197769472502
28,Normandie,2021-07-26,2021,30,674.28571429,,18.231428571428573,-21.285714285714285,7.285714285714286,11.005215777064985
28,Normandie,2021-08-02,2021,31,562.41426612,,17.397142857142857,-29.0,10.285714285714286,11.71659070953408
28,Normandie,2021-08-09,2021,32,241.82076814,,20.888571428571428,-31.571428571428573,8.714285714285714,12.285526561415354
28,Normandie,2021-08-16,2021,33,258.15217391,,17.934285714285714,-28.428571428571427,8.428571428571429,12.886219904594268
28,Normandie,2021-08-23,2021,34,200.30816641,,17.447142857142858,-18.857142857142858,8.142857142857142,13.593179944040031
28,Normandie,2021-08-30,2021,35,238.85350318,,19.90142857142857,-11.0,9.857142857142858,14.34425122860517
28,Normandie,2021-09-06,2021,36,127.2264631,,20.69,-8.285714285714286,8.428571428571429,14.949034635510005
28,Normandie,2021-09-13,2021,37,375.85421412,,18.785714285714285,-9.285714285714286,2.4285714285714284,15.340358497243754
28,Normandie,2021-09-20,2021,38,538.38484546,,15.755714285714287,-5.0,0.2857142857142857,15.63104876800448
28,Normandie,2021-09-27,2021,39,863.17722681,,13.457142857142856,-5.285714285714286,-3.0,15.86162472808306
28,Normandie,2021-10-04,2021,40,912.22030981,,12.7,-5.857142857142857,1.4285714285714286,16.034399096537733
28,Normandie,2021-10-11,2021,41,1111.1111111,,10.634285714285712,-5.0,-0.5714285714285714,16.174517265651236
28,Normandie,2021-10-18,2021,42,1315.0867824,,11.717142857142855,-5.857142857142857,-3.4285714285714284,16.285053849176872
28,Normandie,2021-10-25,2021,43,1398.9004276,,11.294285714285715,-17.142857142857142,6.142857142857143,16.379106062695275
28,Normandie,2021-11-01,2021,44,1517.976032,,8.214285714285714,-25.571428571428573,1.4285714285714286,16.453715215140612
28,Normandie,2021-11-08,2021,45,1464.5669291,,7.119999999999999,-20.857142857142858,0.4285714285714285,16.518370582053663
28,Normandie,2021-11-15,2021,46,1271.0566616,,6.607142857142857,-6.142857142857143,-4.0,16.578434509376944
28,Normandie,2021-11-22,2021,47,1596.0264901,,3.9614285714285713,-6.0,-4.0,16.64039498102181
28,Normandie,2021-11-29,2021,48,1733.996271,,5.312857142857142,-5.428571428571429,0.2857142857142857,16.694355558368503
28,Normandie,2021-12-06,2021,49,1593.2642487,,5.364285714285714,-2.4285714285714284,4.571428571428571,16.74370544394765
28,Normandie,2021-12-13,2021,50,1372.804164,,5.871428571428572,-1.4285714285714286,10.285714285714286,16.797795871089146
28,Normandie,2021-12-20,2021,51,1403.2697548,,4.588571428571429,-33.285714285714285,-2.5714285714285716,16.85966950312361
28,Normandie,2021-12-27,2021,52,1357.6843556,,10.535714285714286,-46.57142857142857,-8.0,16.900940027968645
28,Normandie,2022-01-03,2022,1,861.28739801,,5.9071428571428575,-12.714285714285714,-15.428571428571429,16.93979501893369
28,Normandie,2022-01-10,2022,2,863.97058824,,1.5628571428571427,-11.714285714285714,-10.714285714285714,17.01086914384225
28,Normandie,2022-01-17,2022,3,658.84476534,,3.564285714285714,-11.571428571428571,-13.285714285714286,17.07946014743819
28,Normandie,2022-01-24,2022,4,691.76882662,,3.4714285714285715,-11.0,-12.285714285714286,17.134237918288463
28,Normandie,2022-01-31,2022,5,607.73480663,,6.640000000000001,-10.142857142857142,-10.571428571428571,17.196257375329076
28,Normandie,2022-02-07,2022,6,475.74626866,,5.528571428571429,-19.142857142857142,-7.714285714285714,17.25421830944566
28,Normandie,2022-02-14,2022,7,646.81724846,,8.991428571428571,-20.285714285714285,-7.285714285714286,17.30278909625598
28,Normandie,2022-02-21,2022,8,378.5488959,,6.325714285714286,-3.857142857142857,-4.714285714285714,17.338095542197724
28,Normandie,2022-02-28,2022,9,445.23597507,,6.857142857142857,-3.142857142857143,-2.857142857142857,17.364322743023287
28,Normandie,2022-03-07,2022,10,398.74902267,,7.658571428571428,-4.428571428571429,-10.0,17.381069679965755
28,Normandie,2022-03-14,2022,11,353.11795642,,8.594285714285714,-4.0,-7.571428571428571,17.39182877999831
28,Normandie,2022-03-21,2022,12,223.15202232,,10.86285714285714,-4.571428571428571,-8.142857142857142,17.400144491936206
28,Normandie,2022-03-28,2022,13,379.83929876,,6.835714285714286,-4.571428571428571,-10.714285714285714,17.40679181834024
28,Normandie,2022-04-04,2022,14,308.03906837,,8.09,-3.5714285714285716,-4.0,17.41230572398016
28,Normandie,2022-04-11,2022,15,242.75646045,,13.07,-18.142857142857142,1.2857142857142858,17.416899621294753
28,Normandie,2022-04-18,2022,16,464.6660213,,12.528571428571428,-25.857142857142858,-5.0,17.420895881856605
28,Normandie,2022-04-25,2022,17,266.02176542,,11.728571428571428,-2.142857142857143,1.2857142857142858,17.42444074029267
28,Normandie,2022-05-02,2022,18,390.53254438,,13.615714285714288,-0.8571428571428571,5.285714285714286,17.429017843154305
28,Normandie,2022-05-09,2022,19,295.72836802,,16.744285714285713,-1.5714285714285714,1.8571428571428572,17.433040319447603
28,Normandie,2022-05-16,2022,20,308.5106383,,19.53142857142857,-1.0,-0.4285714285714285,17.436767459141358
28,Normandie,2022-05-23,2022,21,374.44933921,,14.484285714285717,-20.571428571428573,6.857142857142857,17.440094808930606
28,Normandie,2022-05-30,2022,22,318.18181818,,16.427142857142858,-1.5714285714285714,7.285714285714286,17.442794210027635
28,Normandie,2022-06-06,2022,23,342.05231388,,17.167142857142856,-9.0,3.2857142857142856,17.44612442716251
28,Normandie,2022-06-13,2022,24,266.15969582,,21.238571428571426,-0.8571428571428571,2.7142857142857144,17.449331758056246
28,Normandie,2022-06-20,2022,25,357.45422842,,19.041428571428572,-1.5714285714285714,3.857142857142857,17.45232936309844
28,Normandie,2022-06-27,2022,26,425.12077295,,16.304285714285715,-3.142857142857143,5.285714285714286,17.455290921509896
28,Normandie,2022-07-04,2022,27,537.44493392,,18.881428571428568,-8.142857142857142,7.857142857142857,17.458581405426806
28,Normandie,2022-07-11,2022,28,397.08265802,,22.608571428571427,-27.142857142857142,5.714285714285714,17.462045568564523
28,Normandie,2022-07-18,2022,29,354.74592522,,23.295714285714286,-17.428571428571427,-0.1428571428571428,17.464446356095582
28,Normandie,2022-07-25,2022,30,291.26213592,,20.937142857142856,-18.714285714285715,5.857142857142857,17.467080627484805
28,Normandie,2022-08-01,2022,31,194.88428745,,21.461428571428577,-26.0,10.714285714285714,17.469440452935483
28,Normandie,2022-08-08,2022,32,301.44167759,,23.085714285714285,-30.571428571428573,10.428571428571429,17.47090361844665
28,Normandie,2022-08-15,2022,33,317.67955801,,19.467142857142857,-33.0,7.285714285714286,17.4723544953337
28,Normandie,2022-08-22,2022,34,220.26431718,,21.048571428571428,-18.0,6.142857142857143,17.473630873758335
28,Normandie,2022-08-29,2022,35,268.74115983,,20.59714285714286,-9.571428571428571,7.714285714285714,17.475112062584866
28,Normandie,2022-09-05,2022,36,210.24967148,,18.071428571428573,-5.714285714285714,4.857142857142857,17.476555156676646
28,Normandie,2022-09-12,2022,37,558.94308943,,16.962857142857143,-4.714285714285714,3.857142857142857,17.477670144504586
28,Normandie,2022-09-19,2022,38,864.50540316,,13.12142857142857,-3.857142857142857,-0.8571428571428571,17.478740483664907
28,Normandie,2022-09-26,2022,39,923.99403875,,12.702857142857145,-1.8571428571428572,-0.2857142857142857,17.479905854851715
28,Normandie,2022-10-03,2022,40,1189.8211829,,12.132857142857144,0.0,2.2857142857142856,17.481081876179417
28,Normandie,2022-10-10,2022,41,1569.7310819,,14.071428571428571,-2.1666666666666665,-5.333333333333333,17.4821694194135
28,Normandie,2022-10-17,2022,42,2053.7525355,,16.708571428571428,,,17.483252456818743
28,Normandie,2022-10-24,2022,43,2449.9777679,,16.174285714285713,,,17.48431050735495
28,Normandie,2022-10-31,2022,44,2469.7336562,,10.844285714285714,,,17.485252225582883
28,Normandie,2022-11-07,2022,45,2263.0331754,,10.322857142857144,,,17.486041974492604
28,Normandie,2022-11-14,2022,46,2436.7674275,,8.812857142857142,,,17.486821073261428
28,Normandie,2022-11-21,2022,47,2538.377193,,7.122857142857143,,,17.487718962063354
28,Normandie,2022-11-28,2022,48,2434.7826087,,4.191428571428571,,,17.488500108936194
28,Normandie,2022-12-05,2022,49,1878.7878788,,0.5657142857142857,,,17.489295182916365
28,Normandie,2022-12-12,2022,50,1452.900479,,-1.7385714285714289,,,17.490149242292286
28,Normandie,2022-12-19,2022,51,1394.4223108,,9.854285714285714,,,17.491026240433214
28,Normandie,2022-12-26,2022,52,1382.4289406,,9.037142857142856,,,17.491723824662085
28,Normandie,2023-01-02,2023,1,1085.5949896,,8.98,,,17.492290330233736
28,Normandie,2023-01-09,2023,2,1043.2852386,,8.014285714285714,,,
28,Normandie,2023-01-16,2023,3,931.17408907,,1.032857142857143,,,
28,Normandie,2023-01-23,2023,4,1089.7435897,,1.1857142857142855,,,
28,Normandie,2023-01-30,2023,5,808.95008606,,5.714285714285714,,,
28,Normandie,2023-02-06,2023,6,842.19858156,,2.507142857142857,,,
28,Normandie,2023-02-13,2023,7,642.43448859,,7.491428571428571,,,
28,Normandie,2023-02-20,2023,8,574.48880234,,5.45,,,
28,Normandie,2023-02-27,2023,9,432.73753528,,2.5628571428571427,,,
28,Normandie,2023-03-06,2023,10,684.16119963,,7.557142857142857,,,
28,Normandie,2023-03-13,2023,11,589.68058968,,9.13,,,
28,Normandie,2023-03-20,2023,12,625.56663645,,10.361428571428572,,,
28,Normandie,2023-03-27,2023,13,543.27808471,,9.957142857142856,,,
28,Normandie,2023-04-03,2023,14,500.0,,7.882857142857143,,,
28,Normandie,2023-04-10,2023,15,546.75118859,,8.647142857142857,,,
28,Normandie,2023-04-17,2023,16,578.08455565,,9.708571428571428,,,
28,Normandie,2023-04-24,2023,17,451.38888889,,11.972857142857142,,,
28,Normandie,2023-05-01,2023,18,409.46314832,,14.481428571428571,,,
28,Normandie,2023-05-08,2023,19,403.22580645,,13.62142857142857,,,
28,Normandie,2023-05-15,2023,20,511.58301158,,12.82,,,
28,Normandie,2023-05-22,2023,21,555.55555556,,15.855714285714289,,,
28,Normandie,2023-05-29,2023,22,424.12818096,,17.444285714285716,,,
28,Normandie,2023-06-05,2023,23,472.22222222,,20.291428571428575,,,
28,Normandie,2023-06-12,2023,24,475.3028891,,22.131428571428568,,,
28,Normandie,2023-06-19,2023,25,367.86060019,,21.09142857142857,,,
28,Normandie,2023-06-26,2023,26,342.46575342,,19.214285714285715,,,
28,Normandie,2023-07-03,2023,27,311.85031185,,20.18,,,
28,Normandie,2023-07-10,2023,28,279.11453321,,20.551428571428573,,,
28,Normandie,2023-07-17,2023,29,237.62376238,,19.09714285714286,,,
28,Normandie,2023-07-24,2023,30,326.20922385,,19.351428571428578,,,
28,Normandie,2023-07-31,2023,31,254.23728814,,17.734285714285715,,,
28,Normandie,2023-08-07,2023,32,181.15942029,,19.41,,,
28,Normandie,2023-08-14,2023,33,207.42358079,,22.49571428571429,,,
28,Normandie,2023-08-21,2023,34,175.0,,21.25,,,
28,Normandie,2023-08-28,2023,35,302.6481715,,18.582857142857144,,,
28,Normandie,2023-09-04,2023,36,394.73684211,,25.252857142857145,,,
28,Normandie,2023-09-11,2023,37,401.74672489,,19.914285714285715,,,
28,Normandie,2023-09-18,2023,38,659.69428801,,16.107142857142858,,,
28,Normandie,2023-09-25,2023,39,736.92551506,,17.36,,,
28,Normandie,2023-10-02,2023,40,876.33087633,,15.377142857142855,,,
28,Normandie,2023-10-09,2023,41,784.61538462,,16.65285714285714,,,
28,Normandie,2023-10-16,2023,42,1229.985444,,13.744285714285716,,,
28,Normandie,2023-10-23,2023,43,1357.1428571,,12.04857142857143,,,
28,Normandie,2023-10-30,2023,44,1801.7414601,,10.812857142857142,,,
28,Normandie,2023-11-06,2023,45,1556.2174237,,9.355714285714283,,,
28,Normandie,2023-11-13,2023,46,1919.5849546,,11.564285714285717,,,
28,Normandie,2023-11-20,2023,47,2416.5824065,,7.405714285714287,,,
28,Normandie,2023-11-27,2023,48,2394.6271422,,3.378571428571429,,,
28,Normandie,2023-12-04,2023,49,2126.5206813,,6.9399999999999995,,,
28,Normandie,2023-12-11,2023,50,1640.8491107,,7.744285714285715,,,
28,Normandie,2023-12-18,2023,51,1222.9771464,,7.68,,,
28,Normandie,2023-12-25,2023,52,1020.5278592,,9.221428571428572,,,
28,Normandie,2024-01-01,2024,1,800.0,,7.271428571428571,,,
28,Normandie,2024-01-08,2024,2,812.37911025,,-1.8928571428571428,,,
28,Normandie,2024-01-15,2024,3,625.58356676,,1.1214285714285714,,,
28,Normandie,2024-01-22,2024,4,596.07843137,,8.568571428571428,,,
28,Normandie,2024-01-29,2024,5,706.68693009,,7.931428571428571,,,
28,Normandie,2024-02-05,2024,6,710.42471042,,9.322857142857142,,,
28,Normandie,2024-02-12,2024,7,665.6580938,,9.728571428571428,,,
28,Normandie,2024-02-19,2024,8,564.18642682,,7.571428571428571,,,
28,Normandie,2024-02-26,2024,9,858.94405043,,6.768571428571429,,,
28,Normandie,2024-03-04,2024,10,661.51202749,,7.228571428571429,,,
28,Normandie,2024-03-11,2024,11,595.74468085,,10.98857142857143,,,
28,Normandie,2024-03-18,2024,12,671.31647777,,11.135714285714286,,,
28,Normandie,2024-03-25,2024,13,575.10729614,,9.074285714285717,,,
28,Normandie,2024-04-01,2024,14,590.79061685,,13.4,,,
28,Normandie,2024-04-08,2024,15,545.30874098,,13.65,,,
28,Normandie,2024-04-15,2024,16,614.25061425,,8.335714285714285,,,
28,Normandie,2024-04-22,2024,17,475.07788162,,8.64,,,
28,Normandie,2024-04-29,2024,18,589.83666062,,11.641428571428571,,,
28,Normandie,2024-05-06,2024,19,301.60226202,,14.888571428571428,,,
28,Normandie,2024-05-13,2024,20,351.23966942,,14.778571428571428,,,
28,Normandie,2024-05-20,2024,21,364.20395421,,15.58,,,
28,Normandie,2024-05-27,2024,22,320.64128257,,14.18142857142857,,,
28,Normandie,2024-06-03,2024,23,442.144873,,15.672857142857142,,,
28,Normandie,2024-06-10,2024,24,389.38053097,,13.725714285714286,,,
28,Normandie,2024-06-17,2024,25,368.96877956,,18.28142857142857,,,
28,Normandie,2024-06-24,2024,26,235.18344309,,20.59714285714286,,,
28,Normandie,2024-07-01,2024,27,255.88536336,,17.005714285714284,,,
28,Normandie,2024-07-08,2024,28,286.8852459,,18.15285714285714,,,
28,Normandie,2024-07-15,2024,29,229.08366534,,21.35571428571429,,,
28,Normandie,2024-07-22,2024,30,215.28525296,,19.537142857142857,,,
28,Normandie,2024-07-29,2024,31,110.37527594,,23.764285714285712,,,
28,Normandie,2024-08-05,2024,32,129.72972973,,21.141428571428573,,,
28,Normandie,2024-08-12,2024,33,193.75672766,,21.025714285714287,,,
28,Normandie,2024-08-19,2024,34,61.881188119,,17.905714285714286,,,
28,Normandie,2024-08-26,2024,35,71.684587814,,18.978571428571428,,,
28,Normandie,2024-09-02,2024,36,129.25969448,,17.632857142857144,,,
28,Normandie,2024-09-09,2024,37,408.34845735,,12.957142857142856,,,
28,Normandie,2024-09-16,2024,38,468.99841017,,17.14428571428571,,,
28,Normandie,2024-09-23,2024,39,419.26851026,,13.435714285714283,,,
28,Normandie,2024-09-30,2024,40,557.37704918,,12.56857142857143,,,
28,Normandie,2024-10-07,2024,41,502.36966825,,13.767142857142858,,,
28,Normandie,2024-10-14,2024,42,635.33507398,,15.015714285714283,,,
28,Normandie,2024-10-21,2024,43,397.52650177,,13.83,,,
28,Normandie,2024-10-28,2024,44,640.71370641,,10.168571428571427,,,
28,Normandie,2024-11-04,2024,45,601.29509713,,9.925714285714289,,,
28,Normandie,2024-11-11,2024,46,870.96774194,,7.257142857142857,,,
28,Normandie,2024-11-18,2024,47,1128.1657713,,5.807142857142857,,,
28,Normandie,2024-11-25,2024,48,1143.6740529,,7.037142857142858,,,
28,Normandie,2024-12-02,2024,49,1191.4893617,,7.388571428571429,,,
28,Normandie,2024-12-09,2024,50,1218.75,,3.8971428571428577,,,
28,Normandie,2024-12-16,2024,51,1158.1422693,,7.347142857142857,,,
28,Normandie,2024-12-23,2024,52,1162.4286456,,4.531428571428571,,,
28,Normandie,2024-12-30,2025,1,1099.3377483,,3.435714285714286,,,
28,Normandie,2025-01-06,2025,2,715.48821549,,4.571428571428571,,,
28,Normandie,2025-01-13,2025,3,702.7027027,,0.0885714285714286,,,
28,Normandie,2025-01-20,2025,4,693.90902082,,4.711428571428571,,,
28,Normandie,2025-01-27,2025,5,593.82422803,,4.7299999999999995,,,
28,Normandie,2025-02-03,2025,6,587.26220017,,2.8185714285714285,,,
28,Normandie,2025-02-10,2025,7,615.7635468,,3.287142857142857,,,
28,Normandie,2025-02-17,2025,8,524.01746725,,7.930000000000001,,,
28,Normandie,2025-02-24,2025,9,509.80392157,,6.378571428571428,,,
28,Normandie,2025-03-03,2025,10,353.06334372,,8.77142857142857,,,
28,Normandie,2025-03-10,2025,11,457.87545788,,5.994285714285715,,,
28,Normandie,2025-03-17,2025,12,500.0,,9.917142857142858,,,
28,Normandie,2025-03-24,2025,13,559.44055944,,9.455714285714285,,,
28,Normandie,2025-03-31,2025,14,500.0,,13.227142857142857,,,
28,Normandie,2025-04-07,2025,15,615.38461538,,11.571428571428571,,,
28,Normandie,2025-04-14,2025,16,295.69892473,,11.364285714285714,,,
28,Normandie,2025-04-21,2025,17,343.78159757,,12.032857142857145,,,
28,Normandie,2025-04-28,2025,18,258.53154085,,17.35,,,
28,Normandie,2025-05-05,2025,19,211.41649049,,12.424285714285714,,,
28,Normandie,2025-05-12,2025,20,298.96907216,,13.79,,,
28,Normandie,2025-05-19,2025,21,335.86132178,,14.94714285714286,,,
28,Normandie,2025-05-26,2025,22,250.25025025,,17.669999999999998,,,
28,Normandie,2025-06-02,2025,23,268.71401152,,16.147142857142857,,,
28,Normandie,2025-06-09,2025,24,274.11167513,,20.30857142857143,,,
28,Normandie,2025-06-16,2025,25,324.2147923,,22.192857142857143,,,
28,Normandie,2025-06-23,2025,26,306.12244898,,22.75428571428571,,,
28,Normandie,2025-06-30,2025,27,132.57575758,,27.2,,,
28,Normandie,2025-07-07,2025,28,163.46153846,,,,,
28,Normandie,2025-07-14,2025,29,141.12903226,,,,,
28,Normandie,2025-07-21,2025,30,123.18029115,,,,,
28,Normandie,2025-07-28,2025,31,74.165636588,,,,,
28,Normandie,2025-08-04,2025,32,169.49152542,,,,,
3,Guyane,2019-12-30,2020,1,307.69230769,,,,,
3,Guyane,2020-01-06,2020,2,315.78947368,,,,,
3,Guyane,2020-01-13,2020,3,121.95121951,,,,,
3,Guyane,2020-01-20,2020,4,476.19047619,,,,,
3,Guyane,2020-01-27,2020,5,378.37837838,,,,,
3,Guyane,2020-02-03,2020,6,607.73480663,,,,,
3,Guyane,2020-02-10,2020,7,680.85106383,,,,,
3,Guyane,2020-02-17,2020,8,270.27027027,,,,,
3,Guyane,2020-02-24,2020,9,259.06735751,,,,,
3,Guyane,2020-03-02,2020,10,472.10300429,,,,,
3,Guyane,2020-03-09,2020,11,250.0,,,,,
3,Guyane,2020-03-16,2020,12,375.93984962,,,,,
3,Guyane,2020-03-23,2020,13,404.04040404,,,,,
3,Guyane,2020-03-30,2020,14,500.0,,,,,
3,Guyane,2020-04-06,2020,15,149.25373134,,,,,
3,Guyane,2020-04-13,2020,16,144.92753623,,,,,
3,Guyane,2020-04-20,2020,17,0.0,,,,,
3,Guyane,2020-04-27,2020,18,0.0,,,,,
3,Guyane,2020-05-04,2020,19,0.0,,,,,
3,Guyane,2020-05-11,2020,20,246.91358025,,,,,
3,Guyane,2020-05-18,2020,21,204.08163265,,,,,
3,Guyane,2020-05-25,2020,22,246.91358025,,,,,
3,Guyane,2020-06-01,2020,23,108.69565217,,,,,
3,Guyane,2020-06-08,2020,24,111.11111111,,,,,
3,Guyane,2020-06-15,2020,25,0.0,,,,,
3,Guyane,2020-06-22,2020,26,779.22077922,,,,,
3,Guyane,2020-06-29,2020,27,113.63636364,,,,,
3,Guyane,2020-07-06,2020,28,156.25,,,,,
3,Guyane,2020-07-13,2020,29,0.0,,,,,
3,Guyane,2020-07-20,2020,30,285.71428571,,,,,
3,Guyane,2020-07-27,2020,31,0.0,,,,,
3,Guyane,2020-08-03,2020,32,117.64705882,,,,,
3,Guyane,2020-08-10,2020,33,123.45679012,,,,,
3,Guyane,2020-08-17,2020,34,625.0,,,,,
3,Guyane,2020-08-24,2020,35,105.26315789,,,,,
3,Guyane,2020-08-31,2020,36,86.956521739,,,,,
3,Guyane,2020-09-07,2020,37,468.75,,,,,
3,Guyane,2020-09-14,2020,38,592.10526316,,,,,
3,Guyane,2020-09-21,2020,39,935.67251462,,,,,
3,Guyane,2020-09-28,2020,40,439.56043956,,,,,
3,Guyane,2020-10-05,2020,41,915.49295775,,,,,
3,Guyane,2020-10-12,2020,42,639.53488372,,,,,
3,Guyane,2020-10-19,2020,43,1017.9640719,,,,,
3,Guyane,2020-10-26,2020,44,1329.4797688,,,,,
3,Guyane,2020-11-02,2020,45,1363.6363636,,,,,
3,Guyane,2020-11-09,2020,46,1040.4624277,,,,,
3,Guyane,2020-11-16,2020,47,457.14285714,,,,,
3,Guyane,2020-11-23,2020,48,1084.3373494,,,,,
3,Guyane,2020-11-30,2020,49,1461.1872146,,,,,
3,Guyane,2020-12-07,2020,50,1194.0298507,,,,,
3,Guyane,2020-12-14,2020,51,1315.7894737,,,,,
3,Guyane,2020-12-21,2020,52,1440.3292181,,,,,
3,Guyane,2020-12-28,2020,53,1456.3106796,,,,,
3,Guyane,2021-01-04,2021,1,1121.0762332,,,,,0.0
3,Guyane,2021-01-11,2021,2,1387.283237,,,,,0.0001462346269558
3,Guyane,2021-01-18,2021,3,1038.2513661,,,,,0.0012026466799503
3,Guyane,2021-01-25,2021,4,802.4691358,,,,,0.0028202392341477
3,Guyane,2021-02-01,2021,5,786.51685393,,,,,0.0220797901871122
3,Guyane,2021-02-08,2021,6,923.91304348,,,,,0.0982508267573301
3,Guyane,2021-02-15,2021,7,1027.027027,,,,,0.2382936256429334
3,Guyane,2021-02-22,2021,8,571.42857143,,,,,0.412165368230981
3,Guyane,2021-03-01,2021,9,506.32911392,,,,,0.5527926960036038
3,Guyane,2021-03-08,2021,10,696.20253165,,,,,0.6726440566076027
3,Guyane,2021-03-15,2021,11,670.73170732,,,,,0.7802035161312375
3,Guyane,2021-03-22,2021,12,561.79775281,,,,,0.8544616235477197
3,Guyane,2021-03-29,2021,13,523.25581395,,,,,0.9447649874697652
3,Guyane,2021-04-05,2021,14,512.82051282,,,,,1.1170035719130709
3,Guyane,2021-04-12,2021,15,569.62025316,,,,,1.3335070092771772
3,Guyane,2021-04-19,2021,16,482.75862069,,,,,1.6269552569098753
3,Guyane,2021-04-26,2021,17,352.11267606,,,,,1.9843289271832565
3,Guyane,2021-05-03,2021,18,402.29885057,,,,,2.368623286303032
3,Guyane,2021-05-10,2021,19,357.14285714,,,,,2.8307455981443876
3,Guyane,2021-05-17,2021,20,500.0,,,,,3.242655362993798
3,Guyane,2021-05-24,2021,21,281.69014085,,,,,3.604672085078228
3,Guyane,2021-05-31,2021,22,287.76978417,,,,,4.040023629287379
3,Guyane,2021-06-07,2021,23,223.46368715,,,,,4.628595883261112
3,Guyane,2021-06-14,2021,24,208.33333333,,,,,5.288809177335863
3,Guyane,2021-06-21,2021,25,736.19631902,,,,,6.114296273326946
3,Guyane,2021-06-28,2021,26,494.50549451,,,,,7.098064124871925
3,Guyane,2021-07-05,2021,27,575.53956835,,,,,8.13888273310745
3,Guyane,2021-07-12,2021,28,272.10884354,,,,,9.110251362921469
3,Guyane,2021-07-19,2021,29,466.32124352,,,,,10.066197769472502
3,Guyane,2021-07-26,2021,30,621.46892655,,,,,11.005215777064985
3,Guyane,2021-08-02,2021,31,645.16129032,,,,,11.71659070953408
3,Guyane,2021-08-09,2021,32,632.91139241,,,,,12.285526561415354
3,Guyane,2021-08-16,2021,33,397.72727273,,,,,12.886219904594268
3,Guyane,2021-08-23,2021,34,723.68421053,,,,,13.593179944040031
3,Guyane,2021-08-30,2021,35,1085.7142857,,,,,14.34425122860517
3,Guyane,2021-09-06,2021,36,744.68085106,,,,,14.949034635510005
3,Guyane,2021-09-13,2021,37,497.51243781,,,,,15.340358497243754
3,Guyane,2021-09-20,2021,38,582.01058201,,,,,15.63104876800448
3,Guyane,2021-09-27,2021,39,959.5959596,,,,,15.86162472808306
3,Guyane,2021-10-04,2021,40,857.14285714,,,,,16.034399096537733
3,Guyane,2021-10-11,2021,41,1244.6351931,,,,,16.174517265651236
3,Guyane,2021-10-18,2021,42,1814.516129,,,,,16.285053849176872
3,Guyane,2021-10-25,2021,43,1611.7216117,,,,,16.379106062695275
3,Guyane,2021-11-01,2021,44,1158.3011583,,,,,16.453715215140612
3,Guyane,2021-11-08,2021,45,1490.3846154,,,,,16.518370582053663
3,Guyane,2021-11-15,2021,46,1148.3253589,,,,,16.578434509376944
3,Guyane,2021-11-22,2021,47,1293.1034483,,,,,16.64039498102181
3,Guyane,2021-11-29,2021,48,1078.4313725,,,,,16.694355558368503
3,Guyane,2021-12-06,2021,49,1379.3103448,,,,,16.74370544394765
3,Guyane,2021-12-13,2021,50,1681.8181818,,,,,16.797795871089146
3,Guyane,2021-12-20,2021,51,1262.1359223,,,,,16.85966950312361
3,Guyane,2021-12-27,2021,52,1336.0323887,,,,,16.900940027968645
3,Guyane,2022-01-03,2022,1,1164.6586345,,,,,16.93979501893369
3,Guyane,2022-01-10,2022,2,1064.8148148,,,,,17.01086914384225
3,Guyane,2022-01-17,2022,3,406.97674419,,,,,17.07946014743819
3,Guyane,2022-01-24,2022,4,436.68122271,,,,,17.134237918288463
3,Guyane,2022-01-31,2022,5,456.62100457,,,,,17.196257375329076
3,Guyane,2022-02-07,2022,6,618.55670103,,,,,17.25421830944566
3,Guyane,2022-02-14,2022,7,505.05050505,,,,,17.30278909625598
3,Guyane,2022-02-21,2022,8,481.92771084,,,,,17.338095542197724
3,Guyane,2022-02-28,2022,9,472.97297297,,,,,17.364322743023287
3,Guyane,2022-03-07,2022,10,416.66666667,,,,,17.381069679965755
3,Guyane,2022-03-14,2022,11,931.67701863,,,,,17.39182877999831
3,Guyane,2022-03-21,2022,12,1122.4489796,,,,,17.400144491936206
3,Guyane,2022-03-28,2022,13,837.43842365,,,,,17.40679181834024
