geo_level,geo_code,geo_name,date_monday,indicator,value,year_iso,week_iso_num
REG,11,Île-de-France,2021-03-22,transit stations,-38.42857142857143,2021,12
REG,11,Île-de-France,2021-03-22,workplaces,-30.857142857142858,2021,12
REG,11,Île-de-France,2021-03-29,grocery and pharmacy,5.285714285714286,2021,13
REG,11,Île-de-France,2021-03-29,parks,3.5714285714285716,2021,13
REG,11,Île-de-France,2021-03-29,residential,13.142857142857142,2021,13
REG,11,Île-de-France,2021-03-29,retail and recreation,-52.0,2021,13
REG,11,Île-de-France,2021-03-29,transit stations,-36.714285714285715,2021,13
REG,11,Île-de-France,2021-03-29,workplaces,-31.0,2021,13
REG,11,Île-de-France,2021-04-05,grocery and pharmacy,-6.714285714285714,2021,14
REG,11,Île-de-France,2021-04-05,parks,-36.42857142857143,2021,14
REG,11,Île-de-France,2021-04-05,residential,18.714285714285715,2021,14
REG,11,Île-de-France,2021-04-05,retail and recreation,-58.714285714285715,2021,14
