geo_level,geo_code,geo_name,date_monday,tmin,tmax,tmean,year_iso,week_iso_num
FR,FR,France,2022-09-26,10.196532738095238,17.797708333333333,13.997127976190477,2022,39
FR,FR,France,2022-10-03,9.63861607142857,20.690074404761905,15.164285714285713,2022,40
FR,FR,France,2022-10-10,11.90284226190476,20.24705357142857,16.074851190476192,2022,41
FR,FR,France,2022-10-17,14.11377976190476,22.24267857142857,18.178392857142857,2022,42
FR,FR,France,2022-10-24,12.977098214285716,22.397395833333334,17.687247023809523,2022,43
FR,FR,France,2022-10-31,8.492946428571429,16.324598214285714,12.408511904761903,2022,44
FR,FR,France,2022-11-07,7.994032738095238,16.449747023809525,12.22184523809524,2022,45
FR,FR,France,2022-11-14,7.2146875,13.667619047619048,10.441130952380952,2022,46
FR,FR,France,2022-11-21,5.241517857142857,11.844761904761905,8.543035714285715,2022,47
FR,FR,France,2022-11-28,3.6664285714285714,7.85297619047619,5.759821428571429,2022,48
FR,FR,France,2022-12-05,-0.08904761904761904,5.606458333333333,2.758720238095238,2022,49
FR,FR,France,2022-12-12,-1.3016369047619047,5.712008928571429,2.204985119047619,2022,50
FR,FR,France,2022-12-19,8.373348214285715,14.104345238095236,11.238928571428572,2022,51
FR,FR,France,2022-12-26,7.099568452380953,13.844002976190476,10.47186011904762,2022,52
FR,FR,France,2023-01-02,6.988482142857143,12.375282738095239,9.681622023809524,2023,1
FR,FR,France,2023-01-09,5.49860119047619,11.281026785714287,8.389687499999999,2023,2
FR,FR,France,2023-01-16,-0.12001488095238098,4.9271577380952385,2.4035714285714285,2023,3
FR,FR,France,2023-01-23,0.13029761904761902,4.428288690476191,2.2792261904761904,2023,4
FR,FR,France,2023-01-30,2.8811755952380955,9.559419642857142,6.2203422619047615,2023,5
FR,FR,France,2023-02-06,-1.5450892857142857,9.2496875,3.852247023809524,2023,6
FR,FR,France,2023-02-13,2.709255952380952,14.329404761904762,8.519360119047619,2023,7
FR,FR,France,2023-02-20,3.3302380952380948,11.355416666666668,7.342767857142857,2023,8
FR,FR,France,2023-02-27,-0.5893005952380952,8.151383928571429,3.7811458333333334,2023,9
FR,FR,France,2023-03-06,4.726369047619047,12.907916666666667,8.817232142857142,2023,10
FR,FR,France,2023-03-13,6.468690476190477,15.376681547619048,10.922738095238095,2023,11
FR,FR,France,2023-03-20,7.233110119047619,15.6584375,11.445714285714287,2023,12
FR,FR,France,2023-03-27,7.059181547619048,15.05421130952381,11.056770833333333,2023,13
FR,FR,France,2023-04-03,2.9298511904761906,14.845059523809525,8.887410714285714,2023,14
